time,weather_code,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_max,wind_gusts_10m_max,rain_sum,snowfall_sum,precipitation_hours,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,relative_humidity_2m_mean,snowfall_water_equivalent_sum,pressure_msl_mean,surface_pressure_mean,soil_temperature_0_to_100cm_mean
1980-11-10,51,4.1,2.0,7.2,18.9,39.2,0.1,0.0,1.0,-0.2,4.1,-2.3,2.29,0.56,97,84,0.0,1011.2,989.6,8.2
1980-11-11,3,1.5,-1.0,4.9,12.2,23.8,0.0,0.0,0.0,-1.8,2.2,-4.3,8.39,0.87,62,79,0.0,1012.0,990.1,7.6
1980-11-12,73,3.1,0.0,5.6,19.2,39.6,17.2,1.61,15.0,-0.3,3.5,-4.8,0.67,0.23,84,90,2.3,1007.9,986.2,7.3
1980-11-13,3,2.2,0.3,4.2,23.3,49.3,0.0,0.0,0.0,-2.9,-1.3,-4.8,4.77,0.72,71,82,0.0,1021.0,999.0,7.0
1980-11-14,3,1.9,-1.7,5.8,16.0,31.7,0.0,0.0,0.0,-1.6,3.3,-5.2,8.17,0.83,75,81,0.0,1024.6,1002.5,6.8
1980-11-15,51,6.4,-0.8,10.8,15.2,30.6,0.5,0.0,2.0,2.7,7.6,-4.7,3.33,1.09,99,69,0.0,1020.1,998.4,6.7
1980-11-16,3,9.9,6.2,14.8,16.2,34.9,0.0,0.0,0.0,7.4,12.2,3.0,7.2,1.15,82,82,0.0,1020.6,999.2,7.5
1980-11-17,3,10.2,5.0,15.6,24.6,52.6,0.0,0.0,0.0,7.6,13.8,2.7,6.62,1.32,81,81,0.0,1019.6,998.2,8.1
1980-11-18,53,11.5,7.1,14.4,24.3,52.6,4.8,0.0,9.0,9.2,12.2,4.8,5.93,1.1,62,80,0.0,1019.5,998.2,8.7
1980-11-19,3,7.6,4.4,10.7,8.7,19.8,0.0,0.0,0.0,5.5,8.8,2.2,3.81,0.6,48,86,0.0,1028.5,1006.7,8.6
1980-11-20,3,8.3,0.9,15.4,21.3,45.7,0.0,0.0,0.0,5.0,12.1,-1.9,7.75,1.72,33,75,0.0,1024.7,1003.0,8.4
1980-11-21,1,9.5,6.5,14.2,15.6,34.6,0.0,0.0,0.0,7.5,12.6,4.1,7.14,0.97,18,86,0.0,1026.2,1004.6,8.8
1980-11-22,3,8.8,5.2,14.2,11.0,25.9,0.0,0.0,0.0,7.0,12.7,3.0,6.37,0.8,54,92,0.0,1028.6,1006.9,8.9
1980-11-23,3,9.2,5.7,14.3,10.4,23.4,0.0,0.0,0.0,7.5,13.0,3.4,6.44,0.8,34,93,0.0,1030.4,1008.8,9.1
1980-11-24,3,8.3,4.2,14.0,11.2,23.8,0.0,0.0,0.0,6.3,12.5,1.8,5.99,0.76,53,92,0.0,1026.2,1004.5,9.0
1980-11-25,3,9.3,5.8,13.5,14.0,30.6,0.0,0.0,0.0,7.5,11.5,3.9,4.83,0.66,75,91,0.0,1018.6,997.2,9.2
1980-11-26,61,7.9,4.4,10.1,20.8,41.4,15.1,0.0,19.0,5.2,8.3,-0.1,0.66,0.22,100,94,0.0,1010.2,988.9,9.3
1980-11-27,51,2.5,0.2,4.1,28.2,60.1,0.4,0.0,3.0,-3.1,-0.5,-4.6,2.57,0.64,92,81,0.0,1013.0,991.2,8.6
1980-11-28,73,2.5,0.4,5.6,16.4,43.9,3.8,1.47,17.0,-1.1,2.5,-4.4,3.52,0.48,85,86,2.1,1009.6,987.9,8.0
1980-11-29,73,0.5,-0.4,2.6,25.8,59.0,0.4,4.2,18.0,-4.6,-2.8,-6.2,3.25,0.51,94,83,6.0,1014.5,992.5,7.3
1980-11-30,71,0.1,-0.8,1.8,37.9,72.0,0.0,0.63,4.0,-6.6,-5.7,-7.1,3.6,0.73,87,79,0.9,1021.1,999.0,6.8
1980-12-01,3,-2.3,-4.6,-0.7,29.6,64.1,0.0,0.0,0.0,-8.7,-7.5,-10.1,4.96,0.99,66,64,0.0,1026.0,1003.5,6.2
1980-12-02,73,-4.0,-6.3,-1.4,14.5,29.5,0.0,1.68,6.0,-8.7,-5.5,-11.6,5.07,0.65,77,63,2.4,1021.5,999.0,5.6
1980-12-03,73,-0.5,-3.0,1.6,19.4,40.3,0.3,3.57,19.0,-4.7,-2.9,-6.9,2.71,0.27,86,90,5.1,1012.1,990.0,5.1
1980-12-04,73,0.2,-1.0,1.8,15.8,33.8,0.0,3.43,17.0,-3.9,-2.8,-5.5,3.84,0.37,88,89,4.9,1013.5,991.5,4.9
1980-12-05,73,1.5,-0.2,3.1,19.4,40.7,1.5,1.82,21.0,-2.1,-0.2,-4.2,3.3,0.36,93,89,2.6,1013.9,991.9,4.8
1980-12-06,71,3.7,1.3,5.8,14.6,49.7,9.5,0.07,23.0,0.3,2.2,-2.3,2.62,0.35,80,89,0.1,1006.8,985.2,4.9
1980-12-07,73,0.2,-1.1,1.7,19.8,43.2,0.2,3.5,14.0,-4.5,-2.6,-6.0,5.94,0.53,61,85,5.0,1017.0,995.0,4.8
1980-12-08,71,-1.9,-6.8,-0.3,20.2,41.4,0.0,0.35,1.0,-7.0,-5.9,-11.6,5.09,0.57,56,78,0.5,1034.0,1011.4,4.8
1980-12-09,2,-3.6,-6.0,-1.5,8.0,20.2,0.0,0.0,0.0,-7.4,-5.3,-10.4,6.75,0.49,7,72,0.0,1041.9,1019.0,4.6
1980-12-10,3,-3.2,-8.8,3.4,9.0,21.2,0.0,0.0,0.0,-7.2,-0.1,-13.5,6.52,0.51,52,83,0.0,1039.8,1016.9,4.3
1980-12-11,3,-0.0,-4.6,6.1,8.3,18.7,0.0,0.0,0.0,-3.4,3.8,-8.7,5.46,0.52,99,81,0.0,1034.5,1012.0,4.1
1980-12-12,3,0.3,-4.3,5.7,7.4,11.9,0.0,0.0,0.0,-3.0,2.9,-8.4,6.55,0.6,56,71,0.0,1030.8,1008.4,3.8
1980-12-13,3,0.3,-4.2,5.5,10.0,20.2,0.0,0.0,0.0,-3.3,2.5,-8.2,6.12,0.64,64,75,0.0,1027.3,1005.0,3.6
1980-12-14,51,5.9,2.9,9.6,13.8,28.1,0.5,0.0,3.0,3.3,7.6,-0.0,1.67,0.28,99,91,0.0,1023.6,1001.8,3.7
1980-12-15,55,6.2,0.2,8.8,15.9,34.2,4.2,0.0,7.0,3.7,7.2,-2.8,1.2,0.28,83,92,0.0,1016.8,995.1,4.3
1980-12-16,51,1.5,-2.7,5.2,17.8,37.4,0.7,0.0,3.0,-2.1,1.4,-6.1,3.18,0.33,52,93,0.0,1025.1,1002.9,4.0
1980-12-17,3,0.7,-2.6,2.7,16.6,33.8,0.0,0.0,0.0,-2.8,-0.2,-6.3,2.99,0.32,80,92,0.0,1030.3,1007.9,4.0
1980-12-18,71,2.5,-0.7,6.5,16.6,37.1,5.1,0.14,9.0,-1.2,3.0,-4.8,4.89,0.61,69,84,0.2,1017.5,995.6,3.9
1980-12-19,71,1.0,-1.1,3.5,11.7,26.3,0.0,0.49,6.0,-2.3,-0.2,-4.7,4.39,0.43,81,87,0.7,1006.7,984.9,3.7
1980-12-20,53,3.8,0.4,7.4,16.6,49.0,5.0,0.0,14.0,-0.1,3.8,-3.0,3.43,0.59,81,81,0.0,995.0,973.6,3.7
1980-12-21,55,4.5,3.1,6.6,18.9,50.0,7.8,0.0,21.0,0.7,3.2,-0.6,2.79,0.38,79,89,0.0,1005.1,983.6,4.1
1980-12-22,51,3.3,2.1,4.3,15.3,32.8,1.3,0.0,7.0,0.6,2.5,-1.6,1.74,0.26,95,91,0.0,1026.3,1004.3,4.2
1980-12-23,51,6.0,4.1,7.7,4.7,12.2,1.8,0.0,12.0,4.4,6.7,2.2,0.95,0.21,100,98,0.0,1030.8,1008.9,4.5
1980-12-24,3,7.1,4.4,8.7,5.2,13.3,0.0,0.0,0.0,5.7,7.7,2.5,1.75,0.28,99,97,0.0,1029.8,1008.0,5.1
1980-12-25,51,5.2,2.9,7.6,7.1,19.8,1.0,0.0,3.0,3.2,5.5,0.7,2.27,0.31,98,95,0.0,1026.4,1004.5,5.2
1980-12-26,71,4.0,1.1,6.0,18.4,45.0,1.3,0.07,6.0,0.4,3.8,-2.4,5.08,0.58,53,86,0.1,1026.0,1004.0,5.3
1980-12-27,75,0.9,-0.2,2.9,29.5,60.5,0.1,3.99,11.0,-4.1,-2.3,-6.6,2.31,0.57,75,83,5.7,1016.9,994.8,4.8
1980-12-28,2,0.3,-1.7,3.3,25.0,51.5,0.0,0.0,0.0,-5.0,-2.0,-6.7,5.99,0.86,29,74,0.0,1032.9,1010.5,4.4
1980-12-29,3,-1.7,-4.0,2.0,10.7,22.0,0.0,0.0,0.0,-5.4,-1.3,-7.9,6.31,0.51,37,80,0.0,1040.6,1017.8,4.0
1980-12-30,3,-1.6,-4.3,3.0,7.8,18.4,0.0,0.0,0.0,-5.1,-0.8,-7.9,6.12,0.54,53,80,0.0,1039.6,1016.8,3.6
1980-12-31,3,-0.5,-3.2,3.2,4.3,9.7,0.0,0.0,0.0,-3.3,0.6,-6.4,4.07,0.39,62,89,0.0,1035.6,1013.0,3.4
1981-01-01,71,0.5,-3.8,4.0,15.1,30.6,0.9,0.35,7.0,-2.8,0.6,-7.1,1.63,0.24,83,93,0.5,1032.9,1010.5,3.2
1981-01-02,71,1.7,-1.7,4.5,8.1,20.2,1.5,0.14,9.0,-1.1,2.4,-5.2,1.94,0.28,83,93,0.2,1031.6,1009.3,3.1
1981-01-03,53,5.3,2.6,7.5,10.5,27.0,2.8,0.0,10.0,2.6,5.1,-0.4,1.48,0.28,99,93,0.0,1022.0,1000.2,3.2
1981-01-04,61,6.9,3.1,10.2,24.5,62.6,8.8,0.0,17.0,3.4,7.2,-1.3,2.53,0.5,82,87,0.0,1013.0,991.6,3.9
1981-01-05,71,1.6,-1.4,3.9,18.6,43.2,0.3,0.21,5.0,-2.8,-0.9,-5.3,4.71,0.67,53,78,0.3,1026.0,1003.9,3.8
1981-01-06,73,2.7,-0.5,5.9,27.2,72.7,3.9,3.43,20.0,-1.6,0.6,-3.9,3.36,0.49,99,87,4.9,1022.3,1000.3,3.6
1981-01-07,73,0.2,-0.9,1.6,23.5,49.7,0.0,1.75,6.0,-4.9,-2.6,-5.8,5.38,0.65,69,81,2.5,1030.7,1008.4,3.5
1981-01-08,3,-1.0,-2.2,0.6,22.3,46.8,0.0,0.0,0.0,-6.4,-5.3,-7.1,5.77,0.77,35,74,0.0,1037.3,1014.7,3.2
1981-01-09,3,-1.1,-4.4,2.6,11.7,27.0,0.0,0.0,0.0,-5.0,-1.4,-8.4,6.75,0.68,31,70,0.0,1032.6,1010.1,3.0
1981-01-10,73,0.4,-0.8,1.8,7.5,17.3,1.2,5.25,18.0,-2.5,-1.3,-3.8,1.98,0.25,99,94,7.5,1016.7,994.7,2.9
1981-01-11,71,0.0,-2.0,2.2,13.3,27.4,0.0,0.84,5.0,-3.4,-1.5,-5.6,3.24,0.31,92,93,1.2,1019.4,997.2,2.8
1981-01-12,73,-0.6,-2.7,2.1,9.5,31.0,2.9,0.91,8.0,-3.7,-0.5,-6.5,3.93,0.38,94,91,1.3,1018.8,996.6,2.7
1981-01-13,75,-0.0,-2.2,1.0,31.7,64.1,0.7,3.57,11.0,-5.6,-1.8,-8.4,4.06,0.51,85,86,5.1,1013.7,991.7,2.6
1981-01-14,71,-1.1,-3.1,1.0,22.3,46.8,0.0,0.28,0.0,-5.5,-1.9,-8.7,5.12,0.64,88,76,0.4,1019.4,997.2,2.6
1981-01-15,73,3.2,0.8,5.0,22.1,57.6,8.8,1.47,19.0,-1.1,1.8,-3.9,4.26,0.61,81,83,2.1,1003.4,981.9,2.6
1981-01-16,71,1.3,-1.1,3.6,17.6,35.6,0.8,1.12,10.0,-2.6,1.0,-5.1,5.04,0.58,75,83,1.6,1015.1,993.1,2.6
1981-01-17,53,4.5,3.0,7.7,14.4,46.8,7.4,0.0,17.0,1.2,4.7,-1.1,5.22,0.6,74,87,0.0,1011.8,990.2,2.9
1981-01-18,71,3.5,0.9,6.4,19.1,45.7,2.9,0.07,13.0,-0.1,1.9,-2.2,5.45,0.59,70,86,0.1,1019.8,997.9,3.1
1981-01-19,71,4.8,0.8,7.9,11.0,25.6,3.2,0.28,17.0,2.0,5.9,-2.5,1.89,0.33,99,92,0.4,1020.3,998.5,3.2
1981-01-20,63,4.5,2.0,6.6,26.8,63.4,19.4,0.0,16.0,0.5,3.8,-2.9,2.87,0.48,84,87,0.0,1015.2,993.5,3.6
1981-01-21,3,1.5,-0.0,3.8,17.6,37.4,0.0,0.0,0.0,-3.1,-1.4,-4.2,6.8,0.86,77,75,0.0,1028.8,1006.6,3.5
1981-01-22,3,1.7,-0.7,5.9,15.4,34.6,0.0,0.0,0.0,-2.6,0.9,-5.1,7.95,1.01,19,71,0.0,1029.3,1007.1,3.3
1981-01-23,0,-0.4,-3.8,4.2,10.7,23.0,0.0,0.0,0.0,-4.4,0.4,-8.1,8.46,0.91,1,68,0.0,1030.9,1008.5,3.0
1981-01-24,0,-0.5,-3.7,4.7,7.3,16.9,0.0,0.0,0.0,-3.8,1.3,-7.6,8.53,0.8,1,75,0.0,1029.0,1006.6,2.8
1981-01-25,3,0.2,-3.8,4.8,10.5,25.2,0.0,0.0,0.0,-3.3,1.4,-7.8,5.04,0.53,65,85,0.0,1029.8,1007.4,2.6
1981-01-26,3,2.4,1.1,4.6,18.6,37.4,0.0,0.0,0.0,-1.5,0.0,-2.8,5.25,0.52,88,91,0.0,1033.0,1010.7,2.6
1981-01-27,3,1.3,-2.1,5.9,12.8,29.9,0.0,0.0,0.0,-2.4,2.2,-6.0,8.45,0.83,35,82,0.0,1038.2,1015.8,2.5
1981-01-28,1,0.5,-2.9,6.3,11.4,28.8,0.0,0.0,0.0,-3.5,2.1,-7.0,8.86,0.97,4,74,0.0,1036.8,1014.3,2.4
1981-01-29,1,1.5,-1.5,6.5,6.9,18.0,0.0,0.0,0.0,-1.5,3.8,-4.9,7.44,0.75,20,81,0.0,1035.3,1012.9,2.3
1981-01-30,3,0.5,-2.3,4.5,5.2,12.2,0.0,0.0,0.0,-2.2,2.2,-5.5,7.34,0.69,55,91,0.0,1036.5,1014.0,2.3
1981-01-31,2,1.0,-2.4,6.8,8.0,19.1,0.0,0.0,0.0,-2.3,3.4,-5.7,9.49,0.98,15,78,0.0,1038.1,1015.7,2.2
1981-02-01,0,1.5,-2.2,7.2,6.5,13.0,0.0,0.0,0.0,-1.4,4.7,-5.4,9.67,0.99,0,76,0.0,1039.3,1016.8,2.1
1981-02-02,0,1.5,-2.5,8.5,9.4,19.8,0.0,0.0,0.0,-1.9,5.2,-6.0,9.7,1.07,0,78,0.0,1038.6,1016.1,2.1
1981-02-03,53,3.0,-2.9,9.2,16.3,36.7,1.2,0.0,4.0,-0.3,6.6,-6.5,7.62,1.0,83,79,0.0,1024.7,1002.6,2.0
1981-02-04,55,5.9,1.9,8.5,17.2,47.9,9.0,0.0,17.0,2.6,5.6,-2.1,5.55,0.73,86,86,0.0,1005.0,983.6,2.3
1981-02-05,71,1.8,-0.0,4.7,16.7,44.3,0.9,0.21,7.0,-2.2,0.3,-4.0,7.37,0.79,80,83,0.3,1015.2,993.3,2.4
1981-02-06,71,5.0,1.6,8.0,13.7,28.4,4.1,0.07,11.0,2.5,5.1,-1.0,3.48,0.51,97,89,0.1,1025.6,1003.7,2.6
1981-02-07,51,6.6,5.2,8.2,8.4,18.0,1.2,0.0,4.0,4.9,6.8,2.9,1.01,0.25,100,97,0.0,1032.0,1010.1,3.1
1981-02-08,3,6.6,4.7,8.5,8.0,19.8,0.0,0.0,0.0,5.0,6.6,2.7,3.37,0.48,100,96,0.0,1029.2,1007.4,3.7
1981-02-09,3,7.3,2.7,12.7,22.3,45.7,0.0,0.0,0.0,4.5,8.7,0.2,9.56,1.27,71,86,0.0,1019.0,997.4,4.0
1981-02-10,53,5.1,1.8,6.7,19.6,43.9,1.7,0.0,4.0,1.5,4.6,-2.5,6.29,0.95,79,79,0.0,1022.8,1001.0,4.3
1981-02-11,3,1.7,-0.3,4.7,22.3,47.5,0.0,0.0,0.0,-3.3,-1.1,-5.4,8.43,1.13,46,73,0.0,1025.3,1003.1,3.9
1981-02-12,2,-0.1,-2.2,3.9,15.8,33.5,0.0,0.0,0.0,-4.3,-0.4,-6.9,11.24,1.16,17,71,0.0,1017.3,995.2,3.5
1981-02-13,1,-0.1,-3.1,4.3,7.6,19.8,0.0,0.0,0.0,-3.7,0.9,-6.9,11.89,1.13,3,70,0.0,1017.8,995.7,3.0
1981-02-14,0,-0.3,-3.6,5.0,11.3,25.2,0.0,0.0,0.0,-4.2,0.6,-7.5,12.02,1.23,0,68,0.0,1022.1,999.9,2.8
1981-02-15,1,0.3,-2.4,5.7,8.9,19.8,0.0,0.0,0.0,-3.2,2.0,-6.1,12.28,1.25,5,70,0.0,1021.6,999.4,2.6
1981-02-16,3,0.7,-2.3,6.0,8.3,17.3,0.0,0.0,0.0,-2.6,2.6,-5.9,12.12,1.24,63,74,0.0,1020.1,998.0,2.4
1981-02-17,3,0.4,-3.2,5.2,12.8,26.6,0.0,0.0,0.0,-3.4,1.1,-6.8,12.36,1.24,36,75,0.0,1020.5,998.4,2.3
1981-02-18,71,0.3,-2.3,3.0,18.7,40.7,0.0,0.42,0.0,-4.4,-2.1,-6.6,6.51,0.98,67,70,0.6,1016.7,994.7,2.2
1981-02-19,3,-0.4,-4.2,3.6,12.8,28.4,0.0,0.0,0.0,-4.8,-1.1,-8.3,8.69,1.05,42,71,0.0,1013.9,991.9,2.1
1981-02-20,3,-0.4,-4.2,2.9,15.0,32.4,0.0,0.0,0.0,-4.9,-1.8,-8.4,9.37,1.05,61,71,0.0,1017.4,995.2,2.0
1981-02-21,71,0.1,-2.1,3.1,12.6,29.5,0.0,0.21,0.0,-3.9,-1.4,-5.9,8.54,1.0,54,69,0.3,1020.8,998.7,2.0
1981-02-22,71,0.5,-2.7,4.4,11.3,27.4,0.0,0.7,1.0,-3.2,0.1,-6.1,9.0,1.02,84,71,1.0,1014.5,992.5,1.9
1981-02-23,71,2.0,-0.9,6.1,8.6,20.2,0.9,1.05,10.0,-1.1,3.6,-4.5,7.94,0.91,81,81,1.5,1014.6,992.7,1.9
1981-02-24,73,0.7,-2.6,4.1,8.9,17.6,1.4,1.12,12.0,-2.4,1.7,-6.5,7.14,0.76,86,89,1.6,1017.4,995.3,1.8
1981-02-25,71,2.4,-0.5,6.6,19.2,40.3,0.0,0.21,1.0,-1.6,2.2,-4.2,8.16,1.02,95,80,0.3,1023.6,1001.5,1.9
1981-02-26,3,2.0,-1.4,7.6,8.4,16.6,0.0,0.0,0.0,-1.1,4.7,-5.1,10.83,1.2,62,81,0.0,1022.4,1000.3,1.9
1981-02-27,51,4.2,-1.6,8.6,31.6,63.7,0.6,0.0,4.0,-0.8,2.7,-5.3,7.73,1.36,83,76,0.0,1013.5,991.8,1.9
1981-02-28,71,4.9,3.0,8.1,28.8,65.5,6.3,0.14,14.0,-0.5,2.0,-2.7,6.57,1.19,80,78,0.2,1010.0,988.4,2.3
1981-03-01,53,5.9,2.1,9.8,14.2,30.2,7.3,0.0,16.0,2.9,6.7,-1.4,8.3,1.03,69,87,0.0,1014.2,992.6,2.8
1981-03-02,53,7.8,3.0,13.2,13.7,37.8,2.8,0.0,8.0,5.0,10.2,0.1,12.61,1.66,46,83,0.0,1011.0,989.6,3.4
1981-03-03,61,6.6,4.7,10.0,13.8,42.5,16.4,0.0,21.0,4.0,7.7,2.3,7.73,0.98,90,89,0.0,1004.4,983.0,3.9
1981-03-04,51,5.7,4.1,8.6,13.6,30.6,3.7,0.0,18.0,2.7,5.9,1.0,9.24,1.01,85,90,0.0,1012.7,991.1,4.2
1981-03-05,3,5.2,2.0,9.9,13.2,27.7,0.0,0.0,0.0,2.5,7.0,-0.5,10.94,1.37,77,81,0.0,1015.9,994.2,4.3
1981-03-06,55,7.8,3.9,12.0,18.4,37.1,4.7,0.0,12.0,4.9,9.7,0.1,5.95,0.87,97,87,0.0,1016.2,994.7,4.5
1981-03-07,3,9.6,1.8,16.2,22.4,46.8,0.0,0.0,0.0,6.8,13.3,-1.1,13.86,2.18,76,81,0.0,1021.0,999.6,5.1
1981-03-08,53,10.4,8.3,14.1,27.8,59.8,3.1,0.0,9.0,6.5,10.0,4.1,8.51,1.54,70,81,0.0,1021.2,999.9,5.8
1981-03-09,51,11.8,6.9,17.4,11.6,24.1,0.1,0.0,1.0,10.5,17.1,4.8,11.02,1.7,86,84,0.0,1024.2,1002.9,6.3
1981-03-10,3,13.5,7.1,20.4,8.7,18.7,0.0,0.0,0.0,12.7,20.3,5.3,13.64,2.26,92,80,0.0,1021.4,1000.2,6.9
1981-03-11,3,14.8,11.7,19.3,16.2,32.0,0.0,0.0,0.0,13.4,18.1,9.8,6.51,1.5,98,79,0.0,1014.8,993.8,7.6
1981-03-12,61,11.5,6.9,14.6,14.5,48.6,13.8,0.0,12.0,10.2,14.4,4.5,4.89,0.87,74,87,0.0,1009.8,988.8,7.7
1981-03-13,51,8.5,2.9,13.2,13.1,38.9,0.2,0.0,1.0,5.7,10.3,0.1,13.4,2.01,44,74,0.0,1009.9,988.6,7.5
1981-03-14,51,7.9,2.1,13.2,10.0,26.6,0.1,0.0,1.0,5.1,10.4,-1.0,13.01,1.88,58,69,0.0,1010.6,989.2,7.3
1981-03-15,51,7.0,2.4,12.4,7.9,21.6,0.5,0.0,4.0,4.8,10.4,-0.2,13.04,1.76,75,75,0.0,1011.6,990.1,7.1
1981-03-16,55,5.8,1.6,9.7,10.8,30.6,4.4,0.0,13.0,3.2,7.3,-1.3,12.88,1.47,50,84,0.0,1014.8,993.2,6.8
1981-03-17,73,3.2,0.8,7.3,12.3,32.4,4.8,0.49,15.0,0.0,4.3,-2.3,10.65,1.19,71,85,0.7,1014.3,992.5,6.3
1981-03-18,71,2.8,-0.1,6.3,22.9,51.5,0.9,0.56,7.0,-2.0,0.6,-4.7,14.78,1.75,62,69,0.8,1015.0,993.1,5.9
1981-03-19,71,5.5,1.6,10.5,9.8,24.5,0.0,0.21,0.0,2.7,7.6,-1.6,14.16,1.75,88,77,0.3,1013.9,992.3,5.9
1981-03-20,3,8.3,0.4,16.3,9.8,19.8,0.0,0.0,0.0,5.8,14.1,-2.6,16.99,2.56,95,70,0.0,1009.9,988.6,6.1
1981-03-21,3,11.5,4.4,17.3,17.7,35.3,0.0,0.0,0.0,9.3,15.6,1.9,16.27,2.71,32,71,0.0,1011.7,990.6,6.8
1981-03-22,53,10.8,8.1,14.9,24.1,51.1,2.1,0.0,6.0,7.8,12.2,4.2,10.32,1.82,79,76,0.0,1008.7,987.6,7.2
1981-03-23,55,10.9,6.1,14.7,16.7,47.5,8.0,0.0,11.0,8.7,12.5,3.8,6.28,1.21,99,85,0.0,1013.2,992.0,7.3
1981-03-24,55,13.5,9.6,16.9,13.7,28.4,4.6,0.0,9.0,12.9,17.5,8.3,5.13,0.93,90,90,0.0,1016.0,994.9,7.9
1981-03-25,3,15.5,6.5,23.2,25.6,52.6,0.0,0.0,0.0,13.9,22.1,4.7,18.97,3.7,64,76,0.0,1013.9,993.0,8.4
1981-03-26,61,14.2,8.0,18.1,20.8,49.0,9.3,0.0,11.0,12.8,17.3,6.0,11.47,2.19,68,77,0.0,1016.1,995.1,9.2
1981-03-27,3,11.8,5.6,18.5,13.7,28.1,0.0,0.0,0.0,10.1,16.9,3.7,19.86,3.13,69,75,0.0,1013.2,992.1,9.1
1981-03-28,51,12.8,8.8,17.3,25.6,51.8,0.3,0.0,2.0,10.0,13.6,6.6,12.36,2.26,82,76,0.0,1007.3,986.4,9.4
1981-03-29,51,13.7,10.9,16.9,21.3,62.6,0.5,0.0,2.0,11.0,15.2,7.9,12.47,2.42,69,75,0.0,1003.1,982.4,9.7
1981-03-30,53,13.1,7.8,17.7,12.4,36.0,1.2,0.0,4.0,11.7,16.7,6.1,16.75,2.67,82,75,0.0,1008.7,987.8,9.9
1981-03-31,61,11.4,9.7,13.4,19.1,39.6,14.3,0.0,24.0,9.5,12.2,7.2,4.8,0.88,100,91,0.0,1009.7,988.6,9.8
1981-04-01,51,10.4,9.7,11.3,18.1,37.1,3.5,0.0,16.0,8.1,9.4,6.9,3.9,0.77,100,89,0.0,1012.5,991.3,9.6
1981-04-02,51,11.7,9.2,15.4,11.6,22.3,0.3,0.0,3.0,10.6,14.3,7.5,8.48,1.45,84,83,0.0,1014.4,993.3,9.7
1981-04-03,3,11.4,5.5,16.2,7.1,15.8,0.0,0.0,0.0,10.5,15.9,3.7,7.74,1.34,80,86,0.0,1018.1,996.8,9.6
1981-04-04,3,13.2,7.2,18.7,8.3,19.4,0.0,0.0,0.0,12.5,18.0,5.8,12.25,2.05,84,84,0.0,1019.5,998.4,9.8
1981-04-05,3,12.2,9.6,14.4,12.2,29.2,0.0,0.0,0.0,11.0,13.2,8.4,9.58,1.53,86,87,0.0,1017.1,995.9,10.1
1981-04-06,51,12.7,7.0,17.9,19.1,44.6,0.3,0.0,2.0,11.1,16.5,5.8,14.6,2.52,77,79,0.0,1016.0,994.9,10.2
1981-04-07,3,14.1,9.1,19.3,17.6,37.4,0.0,0.0,0.0,11.9,16.4,6.9,17.69,3.19,93,67,0.0,1019.8,998.7,10.5
1981-04-08,51,14.6,7.1,20.6,7.2,19.4,0.8,0.0,5.0,14.2,21.4,5.2,19.92,3.28,48,77,0.0,1021.4,1000.3,10.8
1981-04-09,3,15.3,9.2,20.5,7.7,21.6,0.0,0.0,0.0,15.0,20.6,8.3,19.23,3.2,92,77,0.0,1021.5,1000.5,11.1
1981-04-10,3,16.7,9.5,22.8,18.3,39.2,0.0,0.0,0.0,15.6,22.2,8.3,21.56,4.09,68,71,0.0,1017.0,996.2,11.5
1981-04-11,53,16.8,12.4,21.0,19.8,43.2,2.3,0.0,7.0,15.2,19.3,11.3,16.51,3.25,69,71,0.0,1013.8,993.0,11.9
1981-04-12,51,15.8,8.9,21.7,11.1,29.5,0.4,0.0,2.0,15.9,22.5,8.0,19.85,3.32,53,83,0.0,1017.0,996.1,12.1
1981-04-13,3,16.2,10.4,21.4,13.1,34.2,0.0,0.0,0.0,15.1,20.1,9.2,20.76,3.69,71,70,0.0,1019.9,999.0,12.4
1981-04-14,3,15.6,7.9,22.0,11.5,24.1,0.0,0.0,0.0,14.3,22.4,5.9,22.08,4.05,74,64,0.0,1019.4,998.5,12.4
1981-04-15,53,14.6,9.9,19.3,12.1,22.3,3.9,0.0,10.0,13.8,18.1,8.8,16.02,2.7,96,78,0.0,1020.1,999.0,12.5
1981-04-16,53,15.1,12.4,18.8,20.3,43.6,3.1,0.0,11.0,13.2,16.9,8.8,15.28,2.97,60,76,0.0,1012.7,991.8,12.6
1981-04-17,0,11.3,8.0,14.5,22.4,50.4,0.0,0.0,0.0,7.1,11.0,3.7,24.65,4.19,0,53,0.0,1008.8,987.7,12.3
1981-04-18,0,8.1,4.3,11.9,24.5,52.9,0.0,0.0,0.0,3.4,7.9,0.1,24.64,3.79,1,50,0.0,1013.3,991.9,11.7
1981-04-19,3,7.5,2.0,12.3,16.3,33.5,0.0,0.0,0.0,3.6,8.7,-2.4,22.39,3.37,68,53,0.0,1016.8,995.3,11.1
1981-04-20,3,7.6,4.2,11.5,13.2,31.7,0.0,0.0,0.0,4.3,7.8,0.9,15.11,2.23,75,68,0.0,1016.3,994.8,10.7
1981-04-21,3,8.9,1.6,14.7,16.3,40.3,0.0,0.0,0.0,5.5,12.0,-1.6,23.22,3.46,29,64,0.0,1020.2,998.7,10.5
